id,value
ant,
ant.simonrodriguezi,
ant.colombiadigital.andreaharry60,541,1054
ant.colombiadigital.javierhba,20,6
ant.colombiadigital.sorimora,478,928
ant.colombiadigital.diego_vh7,220,102
ant.colombiadigital.Francoisthc,63,0
ant.colombiadigital.Jignus92,63,772
ant.colombiadigital.patgalvis,451,271
ant.colombiadigital.ortjuliana,111,3
ant.colombiadigital.LizaCathe,360,1682
ant.colombiadigital.LuloDSGNSAS,562,31
ant.colombiadigital.Danilcecidit,23,3
ant.colombiadigital.MiesDeAmorCS,136,1
ant.colombiadigital.Paomure,11,0
ant.colombiadigital.AriadnaCGroup,932,187
ant.colombiadigital.monalawoman,76,3
ant.colombiadigital.HaroldSati,72,48
ant.colombiadigital.BusportNoticias,1687,2
ant.colombiadigital.Martindelajota,1256,3316
ant.colombiadigital.ParqueSoft_Rda,4258,584
ant.colombiadigital.jhonkey,359,834
ant.colombiadigital.INCI_colombia,4456,3661
ant.colombiadigital.BoyacaVirtual,183,3
ant.colombiadigital.AudioCodesLATAM,264,1
ant.colombiadigital.JenniiParra97,99,814
ant.colombiadigital.AlejalittleS2,186,291
ant.colombiadigital.loyolign,173,396
ant.colombiadigital.COLEGIODMCIED,252,69
ant.colombiadigital.igdacolombia,1658,17
ant.colombiadigital.Danielkl35,129,3
ant.colombiadigital.greisypaola0827,215,9
ant.colombiadigital.LalaPolanco,47,19
ant.colombiadigital.ricardocoello,439,26
ant.colombiadigital.abeangel,3940,27
ant.colombiadigital.Fundacion_ExE,5138,238
ant.colombiadigital.hepatopatias,665,11483
ant.colombiadigital.kattyk27,264,322
ant.colombiadigital.fale_losada,240,309
ant.colombiadigital.whymedellin,800,55
ant.colombiadigital.ESCUELAGOBIERNO,375,379
ant.colombiadigital.jhonjairomizarm,15,4
ant.colombiadigital.melgui_180,161,516
ant.colombiadigital.JulioCastro2012,209,5429
ant.colombiadigital.cesargustavo18,14,0
ant.colombiadigital.calledeivid,11,0
ant.colombiadigital.gcanabal,100,66
ant.colombiadigital.jonathanrivero6,88,354
ant.colombiadigital.luiz_frigeri,427,0
ant.colombiadigital.hugo_glez,753,1087
ant.colombiadigital.MaliaPop,291,53
ant.colombiadigital.GeuseppeGC,379,1999
ant.colombiadigital.SUADANIEL,57,0
ant.colombiadigital.JEstebanGaleano,446,266
ant.colombiadigital.MMezart,43,428
ant.colombiadigital.valleinalradio,1090,86
ant.colombiadigital.Ort1g0z4,266,2834
ant.colombiadigital.rafa8015,82,86
ant.colombiadigital.kevinlopez232,436,251
ant.colombiadigital.DaviidSantos1,167,2
ant.colombiadigital.Henrygalvis899,38,29
ant.colombiadigital.INCUBA_PROY_EMP,603,13
ant.colombiadigital.CarlosALafaurie,105,6
ant.colombiadigital.LiliDaliessioD,859,332
ant.colombiadigital.AndrewCantero,42,0
ant.colombiadigital.bigdaddy892,255,3285
ant.colombiadigital.rober1990ql,189,1750
ant.colombiadigital.HernanDurangoP,1206,62
ant.colombiadigital.belkysahumada,231,100
ant.colombiadigital.MEMO_PIRATA,17,0
ant.colombiadigital.Nicolas_Death,225,435
ant.colombiadigital.deyson18,418,122
ant.colombiadigital.javierbetan2011,9,1
ant.colombiadigital.Nabril17,397,39
ant.colombiadigital.maluredi,39,0
ant.colombiadigital.MiguelCardozo,180,0
ant.colombiadigital.colombianadas,8349,47
ant.colombiadigital.PawSierra,397,8307
ant.colombiadigital.dani_samhain,62,2
ant.colombiadigital.jorgedvallejo,477,9
ant.colombiadigital.edgarsantos39,740,94
ant.colombiadigital.adry4325,468,15
ant.colombiadigital.alddayramon,8,0
ant.colombiadigital.zairit27,29,0
ant.colombiadigital.MARTHACE2011,698,5670
ant.colombiadigital.itmartinezp,250,186
ant.colombiadigital.Prensanet,1188,241
ant.colombiadigital.arangojohann,470,139
ant.colombiadigital.HDiNino,979,4246
ant.colombiadigital.salcedoclara,107,4
ant.colombiadigital.ValeRojasMo,489,13
ant.colombiadigital.luisarestrepo,2475,18991
ant.colombiadigital.rubartx,353,1906
ant.colombiadigital.edinson720,507,33
ant.colombiadigital.jfsuarte2009,25,1
ant.colombiadigital.martajfs,50,2
ant.colombiadigital.leonel_de_peru,99,9
ant.colombiadigital.juaniggallego,304,56
ant.colombiadigital.LauraAlbornozD,11312,24734
ant.colombiadigital.jrodriguezps,1749,38574
ant.colombiadigital.diparix77,14,8
ant.colombiadigital.manuelamayaachu,94,35
ant.colombiadigital.profeiragorri,213,35
ant.colombiadigital.VasquezAyola,90,159
ant.colombiadigital.LucyDiaz0208,308,61
ant.colombiadigital.CoachFedericoM,743,765
ant.colombiadigital.Adrianabadu,2107,843
ant.colombiadigital.etbcolombia,15,0
ant.colombiadigital.LuisaMontoyaRpo,161,47
ant.colombiadigital.FundacionINTECC,58,0
ant.colombiadigital.melbynrojo,54,12
ant.colombiadigital.CURAIS,1,0
ant.colombiadigital.cesar_perez777,373,76
ant.colombiadigital.EliianitaArango,125,0
ant.colombiadigital.L_David_,91,290
ant.colombiadigital.kika1325,282,2044
ant.colombiadigital.Jenny13091,12,4
ant.colombiadigital.ldscarlos,122,163
ant.colombiadigital.ParcaEspia,299,471
ant.colombiadigital.edwinfagudelo,139,4
ant.colombiadigital.piedadvictoria1,6,10
ant.colombiadigital.Claupelaez08,28,0
ant.colombiadigital.advercopy,1319,11469
ant.colombiadigital.Dialeja_08,280,35
ant.colombiadigital.Juansoloescribe,106607,43752
ant.colombiadigital.migmenar,29,0
ant.colombiadigital.DomingoTAVAREZ,2648,1703
ant.colombiadigital.ronald_beltran_,408,52
ant.colombiadigital.emirobenavides,103,50
ant.colombiadigital.angemgp,220,91
ant.colombiadigital.gustavo_tyn,3005,8454
ant.colombiadigital.manuelpadillach,79,7
ant.colombiadigital.tecnopanama,7406,59
ant.colombiadigital.visualtarget,153,12
ant.colombiadigital.GUILLEBRANDT,404,459
ant.colombiadigital.editorial_col,1506,21
ant.colombiadigital.BarbieBarLopz,162,24
ant.colombiadigital.NegociosJZP,75,0
ant.colombiadigital.InglesaDomicili,408,1
ant.colombiadigital.Inglespersonal,560,0
ant.colombiadigital.lecar10,28,20
ant.colombiadigital.cristinamm10,25,29
ant.colombiadigital.martharamosgall,111,314
ant.colombiadigital.SOPA_no_Mundo,288,0
ant.colombiadigital.chiquipiolin,16,3
ant.colombiadigital.CautivaComm,1154,1008
ant.colombiadigital.comemilo,942,271
ant.colombiadigital.angelimartinez7,380,6
ant.colombiadigital.shakjed,2207,1877
ant.colombiadigital.MYENGLISHibague,287,0
ant.colombiadigital.FelipeMagyco,182,29
ant.colombiadigital.digimedia_col,262,0
ant.colombiadigital.BarrientosNata,784,519
ant.colombiadigital.ocarmonavilla,4053,3238
ant.colombiadigital.Paito006,473,308
ant.colombiadigital.adcmCO,116,72
ant.colombiadigital.eliviveritos,124,81
ant.colombiadigital.advercopys,895,5061
ant.colombiadigital.MayoBerrocal,161,83
ant.colombiadigital.Dantek8,91,950
ant.colombiadigital.casi_circo,157,128
ant.colombiadigital.BrubTk,122,869
ant.colombiadigital.sebastianorsan,1006,412
ant.colombiadigital.controlinternoc,907,11
ant.colombiadigital.GrupoSimac,12,0
ant.colombiadigital.jcamiloarangol,696,413
ant.colombiadigital.Aseguractivos,330,5
ant.colombiadigital.Lore9879,67,26
ant.colombiadigital.avastcolombia,138,15
ant.colombiadigital.camilo2613,118,7
ant.colombiadigital.2020Diana,1017,3269
ant.colombiadigital.MichiTorresC,2639,2857
ant.colombiadigital.YoniChambitas,44805,0
ant.colombiadigital.estefanicaiced1,3,0
ant.colombiadigital.colombiafuture,62,6
ant.colombiadigital.Marle_89,99,3
ant.colombiadigital.CarolinaSuare4,86,0
ant.colombiadigital.Ing_Randall,176,546
ant.colombiadigital.DavidQuinteroM1,16,40
ant.colombiadigital.NelsonAdrianf,3195,2469
ant.colombiadigital.ElCuartoFactor,769,476
ant.colombiadigital.enriqueoyaga,728,61
ant.colombiadigital.Omaruiz2002M,23,0
ant.colombiadigital.Runomante,175,48
ant.colombiadigital.alezuyu86,43,8
ant.colombiadigital.Will_Pinn,81,9
ant.colombiadigital.jeffrey_arteaga,125,3
ant.colombiadigital.romaandres,200,516
ant.colombiadigital.navarro4everr,207,797
ant.colombiadigital.germanruiz1979,74,20
ant.colombiadigital.Jiran_Jaramillo,49,6
ant.colombiadigital.jamiltonvega,410,44
ant.colombiadigital.KarinaRedondo,498,1174
ant.colombiadigital.cdtrnews,2539,540
ant.colombiadigital.cinescribo,433,1712
ant.colombiadigital.Vitalbox_,44,10
ant.colombiadigital.lolalolita1016,1013,0
ant.colombiadigital.Vibs1983,109,11
ant.colombiadigital.Un_Emilio,301,176
ant.colombiadigital.leandroentw,157,9
ant.colombiadigital.cafergon,551,296
ant.colombiadigital.maicolstick12,27,1
ant.colombiadigital.pamikuhehenava,52,6
ant.colombiadigital.fejocar_,276,13
ant.colombiadigital.jpmguillena,940,6
ant.colombiadigital.hedccas,133,1385
ant.colombiadigital.DianaCaroAB,300,6218
ant.colombiadigital.Patty_Alvarez,15,1
ant.colombiadigital.educadorasytics,236,4
ant.colombiadigital.hector_8327,66,29
ant.colombiadigital.b3zkres,289,16
ant.colombiadigital.isadamil,31,0
ant.colombiadigital.Monimer_Izdo,33,13
ant.colombiadigital.LabCofarnat,2785,64
ant.colombiadigital.Karyl_Cantos,396,0
ant.colombiadigital.Sim_SyS_Co,18,0
ant.colombiadigital.tequinockcolomb,40,0
ant.colombiadigital.NataliaLopez_87,122,3
ant.colombiadigital.bryanalejandrot,16,155
ant.colombiadigital.caesarherrera,436,1
ant.colombiadigital.Gloria_Monroy_,21,0
ant.colombiadigital.nathaliehurtado,62,117
ant.colombiadigital.sergioramirz,86,398
ant.colombiadigital.luzdyvera,2,0
ant.colombiadigital.carsford,213,324
ant.colombiadigital.guidomazzanti,456,88
ant.colombiadigital.sanchezg_sara,5,0
ant.colombiadigital.angiie_ossa,110,150
ant.colombiadigital.BrillantesIdeas,9,0
ant.colombiadigital.williampensiona,4,0
ant.colombiadigital.xime_salamancaa,642,6178
ant.colombiadigital.aikoraAk,139,0
ant.colombiadigital.MFLIngenieria,255,0
ant.colombiadigital.utopiagirl6,49,14
ant.colombiadigital.thelittlemaster,975,749
ant.colombiadigital.MTRViajes,1959,16
ant.colombiadigital.SaPoQuiLLeRoS,217,2
ant.colombiadigital.JulianSilva105,13117,352
ant.colombiadigital.piensayconecta,1579,352
ant.colombiadigital.JDaniel085,333,2
ant.colombiadigital.JURES1103,177,894
ant.colombiadigital.impulsarme,1361,45
ant.colombiadigital.TataSanchez_2,39,3
ant.colombiadigital.DaroBeats,155,196
ant.colombiadigital.CristianReynoso,226,531
ant.colombiadigital.col_mlc,554,76
ant.colombiadigital.ivetsita92,132,699
ant.colombiadigital.ied_lasmalvinas,6,0
ant.colombiadigital.crismanriqued,77,7
ant.colombiadigital.elhombreazul,285,81
ant.colombiadigital.FioritoM,240,87
ant.colombiadigital.Andepila,59,11
ant.colombiadigital.linamariacs,169,368
ant.colombiadigital.wprimot,29,2
ant.colombiadigital.Doinmedia,138,0
ant.colombiadigital.oswaldovillota,8,0
ant.colombiadigital.GentedeEscobar,282,6
ant.colombiadigital.juansostenible,197,30
ant.colombiadigital.ig_ugle,328,200
ant.colombiadigital.juanfelipmejia,254,7348
ant.colombiadigital.COMERCiOSiTiO,497,0
ant.colombiadigital.Yuli_Loaiza,107,437
ant.colombiadigital.viviantia,1506,5110
ant.colombiadigital.nohoraat,150,78
ant.colombiadigital.SusFinanzas2017,319,2
ant.colombiadigital.natymposada,84,2
ant.colombiadigital.merigu723,191,30
ant.colombiadigital.empresevilla,757,4
ant.colombiadigital.HEBERTARTURO,209,3
ant.colombiadigital.FundaSuperior,556,107
ant.colombiadigital.jann_cl,327,489
ant.colombiadigital.HRicoM,204,2
ant.colombiadigital.mblancolara,1316,4179
ant.colombiadigital.RinconFidel,221,71
ant.colombiadigital.Nespejo61,131,2
ant.colombiadigital.Juana_Dulce,3414,25030
ant.colombiadigital.trianalasso,253,14
ant.colombiadigital.MiguelVera4,644,49
ant.colombiadigital.Tallimprovviso,689,8
ant.colombiadigital.Majo0902,42,24
ant.colombiadigital.CFsolucionmetal,92,1
ant.colombiadigital.soy_periodista,11891,13
ant.colombiadigital.kirakiratweet,24,2
ant.colombiadigital.gyctel,3,0
ant.colombiadigital.andaemon,630,1235
ant.colombiadigital.JavithP,49,0
ant.colombiadigital.Ramon_antonio7,340,246
ant.colombiadigital.Papa_Pituffo,52,1
ant.colombiadigital.sintraemcali,2902,261
ant.colombiadigital.comsocialeafit,1929,231
ant.colombiadigital.Vlado_Angel,390,8325
ant.colombiadigital.OTOALTURAS,845,5
ant.colombiadigital.joseleovildo,120,0
ant.colombiadigital.periodismosinaf,2190,126
ant.colombiadigital.Johnnyromero1,22928,8069
ant.colombiadigital.cosenmonteria,43,2
ant.colombiadigital.VerdadColombia,1165,288
ant.colombiadigital.soloheidi,69,0
ant.colombiadigital.carlosmaster_,44,4
ant.colombiadigital.heidyvime,39,14
ant.colombiadigital.Andreina_ux,162,10
ant.colombiadigital.MariaPaulaEL,231,333
ant.colombiadigital.danielasigma,755,639
ant.colombiadigital.andrestic,40,9
ant.colombiadigital.JmsAugusto,53,84
ant.colombiadigital.JoseLGonzalezC,94,11
ant.colombiadigital.caroab71,1362,1266
ant.colombiadigital.JennAlayon,85,12
ant.colombiadigital.CosasDeK,1697,9595
ant.colombiadigital.FollowBack2845,394,1
ant.colombiadigital.armandogamboa27,12,34
ant.colombiadigital.A57portal,7895,4884
ant.colombiadigital.johnj158,439,111
ant.colombiadigital.anajulieth3,77,158
ant.colombiadigital.JHONMERCADO,372,64
ant.colombiadigital.juaceroh,10,6
ant.colombiadigital.TatiLon,457,2516
ant.colombiadigital.josevj_11,38,7
ant.colombiadigital.InstBolivar,55,0
ant.colombiadigital.FDOMEDELLIN,53,7
ant.colombiadigital.cloudcomp_serv,41,12
ant.colombiadigital.BullerengueFest,143,3
ant.colombiadigital.jane_alez,115,2
ant.colombiadigital.SEMINARIOSINAP,473,1
ant.colombiadigital.LOREAR_22,1024,263
ant.colombiadigital.silvestrita,137,11
ant.colombiadigital.MarceSalGa,1137,975
ant.colombiadigital.LvillamizarO,76,299
ant.colombiadigital.CarlosBernalesW,90,85
ant.colombiadigital.Catedra_TIC,112,0
ant.colombiadigital.adrianazapatav,322,2
ant.colombiadigital.JEBOJACA,109,348
ant.colombiadigital.sanchezconzeta,318,978
ant.colombiadigital.DianaXapata,141,146
ant.colombiadigital._juantamayo,164592,13942
ant.colombiadigital.CristhyZuniga,496,628
ant.colombiadigital.cpinzonh,17,0
ant.colombiadigital.SpaceTravelGame,4,0
ant.colombiadigital.nyxciy,97,1
ant.colombiadigital.OrugaDigital,207,22
ant.colombiadigital.E_Mypes,788,0
ant.colombiadigital.etit04,60,31
ant.colombiadigital.JMondragonD,565,692
ant.colombiadigital.Sebas_Gaviria,62,87
ant.colombiadigital.leomatta7,26,9
ant.colombiadigital.tecnicwhirlpool,239,2
ant.colombiadigital.eljanf_flo,16,0
ant.colombiadigital.momentossuites,800,8
ant.colombiadigital.opinioncandela,1250,6019
ant.colombiadigital.JamerDGG19,224,214
ant.colombiadigital.ciro0816,365,4374
ant.colombiadigital.CataCeleita,375,1330
ant.colombiadigital.YACO17,168,457
ant.colombiadigital.GgPaulina,75,150
ant.colombiadigital.alcaldiapasto,16038,5886
ant.colombiadigital.PueblitoPaisaMi,16,0
ant.colombiadigital.JaramilloBust,49,10
ant.colombiadigital.Danielsotog,201,80
ant.colombiadigital.marthabohorquez,501,150
ant.colombiadigital.tanyainconclusa,36,428
ant.colombiadigital.Maire_serna,53,7
ant.colombiadigital.Diego_Yer,31,1
ant.colombiadigital.cicli_k,241,1340
ant.colombiadigital.jflores1990,12,0
ant.colombiadigital.rolodeporahi,683,20435
ant.colombiadigital.hog1761,3,0
ant.colombiadigital.SignalsConsult,1073,11
ant.colombiadigital.titan1112,87,113
ant.colombiadigital.eljuandymeza,136,5881
ant.colombiadigital.sergiomolinaloa,1,0
ant.colombiadigital.ANDREWFER26,39,35
ant.colombiadigital.elizmary8724,225,1249
ant.colombiadigital.leito2_,20,0
ant.colombiadigital.Mateo_GoSi,66,224
ant.colombiadigital.InnpulsaCol,75888,9600
ant.colombiadigital.Colombia_teAma,15,0
ant.colombiadigital.feralvarezm,95,46
ant.colombiadigital.Rodianvp,38,151
ant.colombiadigital.luzmarychina,2,1
ant.colombiadigital.ANALIZAMAS,104,0
ant.colombiadigital.Elii_Setroc,25,39
ant.colombiadigital.Star_TIC,465,1116
ant.colombiadigital.TifanySalazar,6,0
ant.colombiadigital.lmpt3,66,172
ant.colombiadigital.leal363_luz,9,12
ant.colombiadigital.Naranjapoint,668,365
ant.colombiadigital.Du_Virtual,624,0
ant.colombiadigital.linamarulanda9,45,0
ant.colombiadigital.gclaudiaandrea,360,86
ant.colombiadigital.clasesparticul2,109,0
ant.colombiadigital.Catasotelo89,463,160
ant.colombiadigital.Mediarse,2808,30914
ant.colombiadigital.nicobytes,1099,1027
ant.colombiadigital.ven_educa,3815,294
ant.colombiadigital.hablainglesco,328,33
ant.colombiadigital.CAPOSUD,219,8
ant.colombiadigital.Yarincar,415,299
ant.colombiadigital.taticisternas,75,0
ant.colombiadigital.mafeglam,429,9
ant.colombiadigital.ProyectoHados,32,5
ant.colombiadigital.ralphandersson,13,1
ant.colombiadigital.peducat,164,0
ant.colombiadigital.Andres_2_,104,40
ant.colombiadigital.crissps_,161,492
ant.colombiadigital.benitezpatricio,20169,258
ant.colombiadigital.Descarga890,96,0
ant.colombiadigital.GinnaBarrientos,122,239
ant.colombiadigital.Serafin55,16,24
ant.colombiadigital.stlince,230,1309
ant.colombiadigital.jfontalvo31,41,0
ant.colombiadigital.SebasLazaro,362,47
ant.colombiadigital.2Estudio,6,3
ant.colombiadigital.JvenesProgresis,13857,116
ant.colombiadigital.titacachetes,108,1
ant.colombiadigital.gmezac5,10,0
ant.colombiadigital.anamargaritapv,433,43
ant.colombiadigital.HerrEider,418,74
ant.colombiadigital.Ginisceron,520,19
ant.colombiadigital.lilianadiaz05,5,0
ant.colombiadigital.Jairo_DuranP,137,5
ant.colombiadigital.SderParaTodos,79,0
ant.colombiadigital.raegoncal,3412,7455
ant.colombiadigital.Making_eventos,5436,10
ant.colombiadigital.JoseManuelR,316068,6036
ant.colombiadigital.cvalenciamazo,1119,500
ant.colombiadigital.petter2D,61,18
ant.colombiadigital.LongasJuan,392,6
ant.colombiadigital.UniversitasH,405,40
ant.colombiadigital.ClaudMarcela,104,35
ant.colombiadigital.germanbas,121,6
ant.colombiadigital.zaidy_Thrash,1250,3154
ant.colombiadigital.95Papilindo,2,0
ant.colombiadigital.AngieVera6,14,0
ant.colombiadigital.jorgebenavide17,9,0
ant.colombiadigital.GomezDanner,7,0
ant.colombiadigital.negociohost,402,0
ant.colombiadigital.vaneshitapsando,9,0
ant.colombiadigital.AlejoMessi10,93,2
ant.colombiadigital.fortunegeek,1814,0
ant.colombiadigital.viva_edaor,11,0
ant.colombiadigital.alejandro_falla,79,1
ant.colombiadigital.kriss0421,28,0
ant.colombiadigital.mildredandrea,639,1555
ant.colombiadigital.pulsodevida,94,0
ant.colombiadigital.Lauu_Orjuela,136,714
ant.colombiadigital.anayleRios,407,613
ant.colombiadigital.mozillacolombia,1700,28
ant.colombiadigital.angpatry,246,6
ant.colombiadigital.lizavilat,219,2417
ant.colombiadigital.PDMcomco,1984,1
ant.colombiadigital.AppetizerMobile,22014,299
ant.colombiadigital.GenitaPugh,6337,0
ant.colombiadigital.NiagaraBargainH,930,4
ant.colombiadigital.ExtraKatuMol,66,1
ant.colombiadigital.ZAWEZO,101971,146
ant.colombiadigital.tylosinaEDO,252,22
ant.colombiadigital.JuliePereira1,392,5857
ant.colombiadigital.LeeElDeLaV,6078,6
ant.colombiadigital.mafeardilalopez,2714,7005
ant.colombiadigital.Languagenews,9409,843
ant.colombiadigital.KenalaDC,430,2102
ant.colombiadigital.UNIDOSRED,44,17
ant.colombiadigital.EyC_,393,0
ant.colombiadigital.JCMA8311,79,0
ant.colombiadigital.SocialeMediaSW,5118,0
ant.colombiadigital.SOGFincaRaiz,562,36
ant.colombiadigital.HelpBy_Tweets,69,2
ant.colombiadigital.jds_again,9359,549
ant.colombiadigital.ProAthlete360,26658,2
ant.colombiadigital.angelik_sanchez,34,7
ant.colombiadigital.angelazul_88,304,19860
ant.colombiadigital.CACERESANDRES,314,2796
ant.colombiadigital.amen33_,283,397
ant.colombiadigital.gustavocalume,1252,309
ant.colombiadigital.IMAGETECHS,247,69
ant.colombiadigital.sanparin,25,195
ant.colombiadigital.ME_Salvador,63,1
ant.colombiadigital.kenshu09,92,83
ant.colombiadigital.camilov1lla,37,0
ant.colombiadigital.reyrojas,349,327
ant.colombiadigital.IllithMurcia,93,406
ant.colombiadigital.moniktorresb,250,345
ant.colombiadigital.ungatoporahi,97,310
ant.colombiadigital.Marylipalo,180,610
ant.colombiadigital.d1b1Er,229,34
ant.colombiadigital.faider,216,7
ant.colombiadigital.gamalielvesga,33,0
ant.colombiadigital.ucentralbogota,32755,4227
ant.colombiadigital.eliana_ebn,3570,4
ant.colombiadigital.luilli331,101,1
ant.colombiadigital.TefyAlfaro,967,571
ant.colombiadigital.FeeddooColombia,1350,0
ant.colombiadigital.adryalarcon,207,42
ant.colombiadigital.FCardenasY,634,27765
ant.colombiadigital.JheisonForeroCH,77,64
ant.colombiadigital.Javargasz,57,2
ant.colombiadigital.JorgeCarupano,148,0
ant.colombiadigital.Dei_Gonzalez,30,3
ant.colombiadigital.diegocz11,143,9
ant.colombiadigital.LeidyVahe,131,135
ant.colombiadigital.GLaraLopez,1062775,3
ant.colombiadigital.felipeclavijoo,1712,12512
ant.colombiadigital.Mycrazypark,7554,3
ant.colombiadigital.elizamava,88,19
ant.colombiadigital.AlcSanPablo,1610,103
ant.colombiadigital.atla_digital,616,10
ant.colombiadigital.PauVergara28,116,8
ant.colombiadigital.TecnisoftC,68,0
ant.colombiadigital.Caroardat,510,902
ant.colombiadigital.soiplast,137,2
ant.colombiadigital.internetheaven,8339,0
ant.colombiadigital.zexarsaenz,410,1209
ant.colombiadigital.CarmenGordilloD,69,25
ant.colombiadigital.guillermogarza_,3566,242
ant.colombiadigital.MariCarmenP,9318,52
ant.colombiadigital.ComunidadPazaU,268,1
ant.colombiadigital.funem2009,546,31
ant.colombiadigital.Son_venezuela,1583,169
ant.colombiadigital.Li202,89,35
ant.colombiadigital.eSEOgroupcom,465,0
ant.colombiadigital.kmylodiez,185,75
ant.colombiadigital.fernanporte,25,0
ant.colombiadigital.dbuitrago13,92,4
ant.colombiadigital.edgaryimy,207,1
ant.colombiadigital.distecnoweb,4808,152
ant.colombiadigital.SabanetaEstereo,663,55
ant.colombiadigital.erkado,150,7
ant.colombiadigital.Jairo_Urrego_S,187,1199
ant.colombiadigital.eibdriade,24,1
ant.colombiadigital.montanogonzalo,3,0
ant.colombiadigital._shelev_,24828,51
ant.colombiadigital.GCastellanosCo,2304,2619
ant.colombiadigital.wilffernandez,526,7
ant.colombiadigital.YHANN1211,25,2
ant.colombiadigital.liliana_T_L,424,1136
ant.colombiadigital.paidopixel,86,1
ant.colombiadigital.Jalfarodecastro,344,1227
ant.colombiadigital.Baralaika,69,72
ant.colombiadigital.andresoquendo,441,386
ant.colombiadigital.Leu1707,130,165
ant.colombiadigital.carlosmarioama3,1,0
ant.colombiadigital.maki,6129,99
ant.colombiadigital.heidybalanta,3367,3535
ant.colombiadigital.RichardJWood,203997,277
ant.colombiadigital.jekelita,1354,1151
ant.colombiadigital.barmanjuan,485,546
ant.colombiadigital.alexbedoya,382,59
ant.colombiadigital.ferbembe,693,514
ant.colombiadigital.jr0d2013,423,1581
ant.colombiadigital.crociob,104,652
ant.colombiadigital.Soluweb,548,447
ant.colombiadigital.JuanCamiloRadio,580,23
ant.colombiadigital.CaJuHu,199,68
ant.colombiadigital.Asesoftware_,556,118
ant.colombiadigital.terracalda,17,0
ant.colombiadigital.MindAct_Group,124,0
ant.colombiadigital.andresmejiacali,72,3
ant.colombiadigital.remesarpro,6493,57
ant.colombiadigital.Jruiz_abadia,218,7
ant.colombiadigital.JuanCaPineda,238,513
ant.colombiadigital.RodrigoTG,272,286
ant.colombiadigital.marthapos,97,8
ant.colombiadigital.marilynfrias,408,32
ant.colombiadigital.lida21,1671,9626
ant.colombiadigital.apllano,91,130
ant.colombiadigital.InRootWeTrust,937,2715
ant.colombiadigital.johns1319,337,20
ant.colombiadigital.areyes946,381,3340
ant.colombiadigital.LIZYJMENDOZA,234,7127
ant.colombiadigital.Lualbertto,116,124
ant.colombiadigital.omar_2065,33,10
ant.colombiadigital.albeirovilla,121,9
ant.colombiadigital.Pulicita,95,165
ant.colombiadigital.lisetmondul,36,1
ant.colombiadigital.Char_Aloha,358,1073
ant.colombiadigital.AngelaAleth,37,21
ant.colombiadigital.SollangeOlarte,88,267
ant.colombiadigital.fedosanchez,61,23
ant.colombiadigital.juancarlossalg9,2,0
ant.colombiadigital.aardila14,256,249
ant.colombiadigital.Zizu2012Ruiz,165,16
ant.colombiadigital.ADMROSHI,113,6
ant.colombiadigital.jjotalb,1411,42
ant.colombiadigital.MaryCarrilloH,262,63
ant.colombiadigital.profejaviertech,338,15
ant.colombiadigital.niclabscl,716,13
ant.colombiadigital.ABSManizales,237,2
ant.colombiadigital.leidyduran07,128,480
ant.colombiadigital.datospersonales,8578,1006
ant.colombiadigital.egresadoUDESCuc,586,6
ant.colombiadigital.griseleljaber,623,608
ant.colombiadigital.Fapiratobam,271,0
ant.colombiadigital.COMMERCIALCWG,236,1
ant.colombiadigital.carlosgomez1955,17,39
ant.colombiadigital.carestrepo1978,18,0
ant.colombiadigital.norita1norita,17,0
ant.colombiadigital.Mariacris327,27,0
ant.colombiadigital.arijhonatan,22,2
ant.colombiadigital.GALEANOESNEIDER,3,0
ant.colombiadigital.isisbelajun,295,14
ant.colombiadigital.camigarcig,3,0
ant.colombiadigital.natacevedo28,1,0
ant.colombiadigital.andrstorrs,2899,20
ant.colombiadigital.Andrei_Navas,775,18
ant.colombiadigital.danielsalas02,433,385
ant.colombiadigital.LauraCacerex,9,1
ant.colombiadigital.juankali75,346,979
ant.colombiadigital.Franchexk,178,448
ant.colombiadigital.seloquesoy1,46,3
ant.colombiadigital.jhonatanricar10,12,5
ant.colombiadigital.DifusionC_mx,8381,539
ant.colombiadigital.tecninorte99,107,0
ant.colombiadigital.javituiran,1050,2427
ant.colombiadigital.jhonfernando30,2,0
ant.colombiadigital.HenaoJessica,233,47
ant.colombiadigital.GABANHEOJ,15,3
ant.colombiadigital.Maribel_Vidal,136,17
ant.colombiadigital.UDUAL,3639,2418
ant.colombiadigital.andgora,523,541
ant.colombiadigital.reparosucelular,99,0
ant.colombiadigital.efrainernestov,402,85
ant.colombiadigital.RedRaiz,831,5
ant.colombiadigital.ExpoSolution,19,3
ant.colombiadigital.edgarfernande21,877,18
ant.colombiadigital.Viana_A29,163,601
ant.colombiadigital.Amantesviajeros,713,432
ant.colombiadigital.danielviflo,606,403
ant.colombiadigital.Orlando_Rojas_R,1806,1618
ant.colombiadigital.xesar44,16,0
ant.colombiadigital.mikyrodriguez,775,2649
ant.colombiadigital.aledelcanto,147,23
ant.colombiadigital.ingenieriauv,3205,699
ant.colombiadigital.renato306,924,280
ant.colombiadigital.normaluber,863,84
ant.colombiadigital.XiomyOrd,876,1653
ant.colombiadigital.NativeEnglish2,154,2
ant.colombiadigital.dhurtado,3405,572
ant.colombiadigital.Arquindoor,16,0
ant.colombiadigital.biblioeafit,5453,309
ant.colombiadigital.AndyGarciaJC,587,1590
ant.colombiadigital.Gspacce,189,3
